Altitude (m),Water Body Proximity (km),Rainfall (cm),Slope (%),Dam Proximity (km)
76,2.91701822410043,0,24.2004523366333,20.6069318628058
2524,7.37164730637869,141,7.21821265354619,23.6626731384293
2204,9.14394026002071,36,8.08086214052995,30.5963725127392
553,6.06453787619514,82,29.8784243706342,33.9433717209024
1818,4.49364979179439,42,2.80538673219691,38.2826392110116
1235,3.39288192195522,174,16.9309920736927,18.5021575427562
1776,8.62103496590678,47,16.7072797562491,3.13309580570213
623,5.9920605574419,114,14.2224331512331,37.921807226888
1355,8.83215852554463,53,18.3627848349851,32.7359274381319
2272,0.745342255244637,11,7.17167958184942,9.46662321269993
252,8.61589406686749,102,4.06970440886273,19.0174239255902
2624,5.47872078387583,147,17.4643207116388,21.6868938943274
526,1.36464643759313,11,10.9157529658703,26.0649656803156
2178,0.677892885076931,4,10.1140533906859,29.8738900719397
2826,6.44747639106004,102,13.0707664974186,37.0902449333961
1555,0.0569610246095598,32,24.5076807709353,18.4455407809031
1249,9.58885706141331,54,23.0784892955266,20.3026994934735
397,1.25792406493683,0,25.5680891207113,41.7943964772663
2121,8.99317340229688,53,18.3304464053236,5.19188526970463
2464,3.80973924879009,101,26.733118433752,40.5511823251088
605,6.29882834458438,34,0.929065535419199,17.2857571458545
577,7.84587990724625,80,1.5941238226137,10.9487227064033
625,9.56442654039241,77,3.23787216755121,25.5453447764204
127,8.0437099696401,17,19.6824745599719,34.6087629155927
1327,7.94500678691843,152,10.2359571388623,37.8553560811991
1757,2.35738710286627,64,28.0993055616176,18.9495691895317
2613,1.46615788935764,39,11.3120882694946,37.8217571169031
1311,4.55936963202072,25,25.2563406562498,14.9563048268924
639,4.52408967045208,12,9.34323470260304,30.5010625288941
2892,2.0746916376478,170,24.3388392007217,46.6500881540483
1061,8.90982579031593,15,2.52601308431741,6.44650680137526
751,9.69862556145261,20,7.845825561146,7.28398174488002
2903,5.9245665030809,72,15.5033082143011,20.5034819211021
831,5.1547677939925,135,10.071658385096,6.22846286821035
1620,6.59373665556741,16,6.06584187428279,25.0569150815165
1030,6.54690031257483,36,23.4287913010994,26.4058013573963
663,1.19840487825036,13,29.7239950129441,0.826396979738142
1994,3.79592717334808,119,6.52114208070068,47.5977268968813
2370,6.5611494611429,121,28.5680030042404,9.84474984076353
1783,5.51611630443778,6,9.5720965830356,20.744055948242
260,5.56300204577741,156,11.8548644060412,7.38222086906944
2551,1.86658990129126,44,1.70517365319459,34.5435608228353
2785,1.98169355112487,112,27.4989512576457,16.3644675404457
993,2.7597776883441,183,27.1825184254924,35.8002259928834
2672,1.71873053668735,46,9.08210509971483,42.9927819736134
1868,4.80010751890887,103,15.7228972651026,24.1976187708097
2875,4.86807855931945,47,12.5403704192115,44.6625187595742
2271,3.71117132555878,129,0.0462015625992529,9.05159748234263
2757,3.95840382343373,24,25.4763843122678,39.5047615923543
980,4.97026836668694,133,21.918212191917,42.0392578257401
2442,3.9796787272559,200,18.684535182368,19.8596538711468
859,9.45380114338466,191,26.4009047741543,27.1096605564485
2578,3.68080240348419,163,1.17939510771352,37.1268175680455
1516,5.237783070583,107,22.5886902885555,13.798527430781
2455,6.44035339297074,87,25.2688430556239,45.1956611419174
1238,6.67358928966376,7,23.9670368689392,10.3068204387414
355,0.78922031916999,2,8.19498175943471,9.41409032418392
2003,9.12141984522866,152,3.59533593559961,41.67668387001
2829,2.05610280033243,168,20.2922407897993,31.281019400633
2554,6.23453591653215,90,0.0278142765571687,16.9694739857793
1255,0.193386651589496,174,12.7924470365914,1.08469819155252
1665,8.66064753940562,104,3.74157696345594,26.8606235682131
764,9.70110787057275,94,19.563185493366,27.377651293263
1157,7.33280723032896,25,14.6020025752515,35.886394238149
1530,9.19171262122356,171,0.647334500957761,37.5228817087248
1764,2.048921682277,67,26.9913932799826,28.6116601346158
2629,5.00134335081749,164,2.86621540258034,9.68997785512655
24,4.82674352054881,114,10.8211303469288,31.078224120382
2417,0.70741441585843,144,26.7101189974258,31.3579933466231
2079,7.9412792481541,82,25.6433936453783,21.9819319871023
2545,4.64286488651363,37,2.42403026872421,33.2889515286963
2825,5.36988664906304,155,13.1047377413945,26.1561656171421
1934,3.48097759680064,57,8.22615414804758,49.9105153272099
2416,7.63316376632507,73,10.9451312758288,15.3107147377888
2729,3.56337332523643,155,28.0445960161385,3.48285603393758
1267,7.14424410221489,102,20.5205639865539,45.5716338569637
1897,5.75134521503621,76,22.9339546783551,37.3922070073494
1910,5.67390539996738,5,7.47013104061362,48.2118238147804
1158,8.48955576863933,162,9.2522813636888,2.13825301251964
1042,4.35067261364989,165,7.49181371740658,45.0746170289137
2303,1.18614521331454,118,27.650340010628,41.3779970970176
430,3.83398125382782,59,28.1259648299676,10.5721506640895
901,2.78200720259206,17,5.20764360267463,26.6149157249298
537,9.68714199379589,134,10.0340813646991,36.0128957456704
618,8.29443202020181,89,6.21669427475666,30.3197701114398
2133,9.7928876805345,76,9.18228217134763,29.1264980498871
250,7.59056644950498,84,14.5978932380277,38.4042889293765
582,7.48770203648642,78,15.1159648744279,48.6467583162586
496,2.05236992018256,181,28.8009128022793,13.8229677511918
24,1.30718271458843,150,6.1350090635561,1.70497479731079
1154,4.37444675106701,135,13.4995438280098,38.5896228107443
1119,7.71501687499417,110,23.5092920516964,8.76124105452503
2182,1.9881969778258,189,14.9310231775362,25.1805005688447
75,2.39351955753124,115,3.86648862109811,38.4945410141139
2795,7.25825227010231,38,9.68101124624028,28.0505587132326
953,1.30446501948129,199,29.3754267175643,15.112658983574
349,2.47376531811808,51,29.6633773739897,11.8486219465732
2719,9.20243280515062,48,11.3225002244858,27.59293507816
1312,8.904206878509,66,17.6211752399077,45.326965818515
2037,2.84876901298634,141,11.5638845829143,34.5239022845332
1237,6.40554291327704,81,9.02780040255603,48.6145351536593
2148,9.85821599916946,190,19.3683429026976,38.9478877612759
1137,9.85349586274582,156,16.1651678920242,1.82511033505324
2352,5.37104942879261,48,19.1068311737077,8.22461053743665
1684,3.43143413829203,17,26.694171679004,38.7312798091369
438,5.6465127621874,155,29.7536682119348,16.2778619204456
515,4.44242251041382,174,27.8638083343481,36.7666240727428
2047,8.13149778292885,128,24.6795152487058,33.350075427845
134,9.77031944839722,25,29.3001553054049,39.6559185932269
1855,4.43874291321923,158,3.09363532679339,47.872783748643
1387,4.40298121287373,152,7.90633858700851,38.3402263958769
1854,9.70830991228128,127,25.9747883101858,19.0304795599562
657,7.63355704137393,63,11.7987517527241,38.5487297072672
2636,3.07510364511825,8,22.1686110637916,45.3453826469773
1040,0.741259359098013,108,6.97812924038533,19.837113418042
1893,6.50293630567314,86,3.11893082825463,11.8249843800286
1931,7.84522371770204,179,24.8533527433594,38.6441844366429
1169,0.0652658695588015,176,1.24694806949449,1.35834958334065
2245,3.06465770852163,149,13.2296385667558,41.974320227982
1629,5.88949098480101,118,27.7017892884909,6.86015465178136
1563,2.76920448455148,105,0.238041176651136,49.9995280537674
625,6.68979943783176,57,19.6552544726212,19.6362675147939
2684,8.43563667621425,48,24.1774211984698,33.4122119883114
2655,8.15368933643276,139,8.64293027784815,20.9772337163152
2919,5.95049419402328,7,12.012978374481,10.351941120024
2610,0.869426683385713,64,12.597553243115,27.9977529140919
2123,8.14268828615321,146,15.9985661446097,43.4143388939905
2756,5.83085296213906,146,6.95102144416951,29.1297512160613
95,6.46441434317646,57,10.6418932218873,13.7960824106612
628,3.81450791636807,193,26.2342263020428,34.1304731146324
706,5.50951222609368,179,14.6391970853681,31.7859680468434
1399,3.98264318356715,13,5.61565679377933,24.0695219750598
470,5.75327306818875,189,7.20345377595614,33.638471628074
1934,0.92533837425878,145,6.12999976452509,32.2742758863817
2292,3.67426117320687,147,23.3143504606056,38.3828907844489
2898,5.66861635134451,144,25.1103783724233,13.3353759469663
2028,4.95171894352994,197,1.27539329440646,7.60143157848346
1482,9.76991056837197,173,27.3097590120621,12.6868407869251
2323,6.55858637994864,74,9.09691082214638,47.0836360508254
2257,1.23552261971876,53,7.98976136688516,26.549663064373
1364,6.65678683770356,66,28.3408670915599,11.9718900236678
2737,6.25658568729814,35,17.8208962951369,22.8247866537621
1728,5.71659373051342,141,25.2640187237148,33.3829859613604
758,6.41135887631971,5,14.2599021553188,15.772043517861
2862,6.73785927893718,77,3.4996795082358,29.72053151421
1990,5.28193983160734,128,13.8309811540426,10.0278687037495
1710,2.28567293512497,164,4.17053247743906,33.3282421370037
2220,3.37398664126523,119,7.47967267995474,40.8947439195444
2418,4.61356721831566,195,16.373081642025,28.4163955066717
2173,5.45627016284889,193,22.5337653330402,41.493901401143
2577,2.2382446146209,118,3.26395469781245,19.5730498021911
106,5.36247263540707,94,13.7653471815678,12.3481184768925
2656,4.62730788577003,110,14.9211650146474,39.448968158916
333,4.82186396091448,149,21.8996026444416,5.71954792619658
2233,1.50402817873363,150,1.5918620444991,14.3213312509132
48,7.73363464549975,153,9.66762920751814,34.6902286210711
1767,7.36936518782094,191,20.5051495517225,28.169266887797
168,8.37735554862998,142,9.97842559526691,44.2061186595638
2571,6.46514451125776,179,16.128730730482,14.0555747261931
2161,9.59757757753772,179,29.7741659984078,24.4860575878384
2223,6.08266535043965,135,5.48117050143425,7.03498212410908
1746,6.02705775037747,56,5.09924825660916,26.5628834230061
1276,8.76287722059863,30,19.3915757415966,33.8425195541825
2331,7.16649613417472,29,14.6580837492831,45.3962541566535
2375,7.56393334044511,14,2.77989315271433,3.81346192971431
193,6.69391922077314,131,7.36258500500446,13.9704220859304
2735,2.11488574275292,68,15.4687444061356,19.9916147530707
2570,0.173862016294583,143,4.82073792902077,46.4194116605022
1425,1.81375365968751,117,22.4028540500838,32.1586450607297
0,6.79011039316518,37,12.4621749134362,28.6587948881699
1950,8.93687746266345,41,24.4489282092458,38.0366412011977
1674,3.63138468417454,73,27.0102399315416,14.5953325884766
2869,2.62830959409813,100,7.33814872714725,20.398331936236
2616,3.40587795108863,72,25.3233516161908,40.7231605693101
1046,5.60806021989886,184,12.6797847157896,33.1201201189262
415,2.02203158876352,176,24.1582869096564,43.4470072121627
1758,1.73197400109509,33,3.7119462301632,47.5942176595477
624,9.04823173546893,16,4.25654307020274,45.0976390655147
475,1.05003839185356,145,5.02084433027835,10.0300542084444
855,1.42473463717442,110,21.8624242086725,41.6520683215557
48,6.47834742080816,141,15.9449141509994,8.25661199739962
313,7.58558727330748,156,29.3243034698,48.647716559098
2889,6.94982298971007,64,6.19591020756248,28.8359330709708
2435,8.68992294603391,121,3.27595046058217,32.8662422331544
1509,2.43629445832701,169,12.7216219391235,38.3141438772295
1924,9.74534346660884,118,14.874531088722,45.0273808173157
1248,1.4001084353941,199,10.223751054122,23.126319109549
2491,4.29298368365335,125,22.3182965810236,6.88105456069537
619,7.68542545201487,70,19.1848259968807,2.47881773574223
982,6.1188378751103,153,8.08407245515507,16.5961927380364
301,3.0565393588454,8,26.645432728533,40.0902671994476
1559,4.6203416407624,88,9.92985128166079,40.6277231486248
946,2.7043712513669,188,12.9614730681955,44.1206424243746
610,4.1003690041886,92,22.6660317276032,15.9643407160785
240,8.43182956899178,165,14.2343288884492,47.841911386235
762,8.06982086158796,6,6.53515101549992,41.6809955181974
752,4.36622778016813,98,27.0678287988112,8.57075835145554
1379,2.20257398888109,62,2.10155434964054,20.8559586233201
1260,4.78511496476763,24,15.8654545520646,30.66984397087
1285,1.50081350522681,27,19.245276254724,37.8514339132217
2914,1.77152327675853,142,4.11752761508939,48.2668500143825
840,7.43251024411853,127,14.5377146523376,21.1980582137402
2015,9.42230590652319,130,20.4776730241518,41.8453362510067
385,4.73346867798893,170,15.9934156848287,46.8745606201909
1559,9.86434124627638,194,20.4216062755321,11.0332130833944
2339,8.01074961537013,174,27.4302932088171,18.1983359021007
1842,3.53699132716651,173,0.193150638173381,41.3392968619356
1653,6.58703160081148,185,20.7588594744992,28.311946193985
397,9.37336199922184,63,20.7199567293131,34.9615471274349
79,8.64032104826733,103,11.9545596800088,12.7037037802373
1883,2.38937286125163,100,5.88794627896006,42.4387859179543
793,3.38725824561783,115,11.8198271852653,25.0347424181681
2539,6.42749705246105,34,25.1646984101095,24.3847597400039
96,2.06069949148717,27,16.906721728011,19.7978285970272
268,2.80417445504447,30,11.2236867409859,39.233739976184
2742,6.05332446848269,18,28.5609003723147,35.8342246689502
1560,0.321153474011812,177,25.7572154769489,17.7013228927377
1622,3.55524537532061,177,15.3637540448243,30.6033573667639
1271,7.70669021344408,95,28.2699236906965,22.6114174936692
293,8.61635614610552,68,24.0453089975133,14.139329245681
2224,7.66705553308802,86,14.5747143266059,47.2395360028324
2951,0.839520278040716,5,27.4470713644257,4.11138695988013
1921,3.67113756651998,85,24.3797468197276,15.1054126818248
939,5.20107159114757,11,20.7845765994711,47.6048019374208
1669,8.95172949508758,130,28.4370921197657,26.0515945228944
823,6.93217760835603,168,6.76506569239913,32.3151666328191
200,7.76194318876431,182,28.1522905661675,18.5374668941796
296,4.89545508141756,46,0.300204440918991,15.1064783398656
939,1.60143206648198,31,25.2052043822503,12.0664364224448
1502,6.95131101848839,112,4.2502848710747,0.972041581312477
229,0.459267496183944,111,8.49760409846172,47.0156800889095
74,8.09813547477479,151,27.3863154659102,8.55903135106551
450,9.38608389459082,76,2.45868500885984,37.6751693617031
1877,0.391347762081084,83,23.3995434057034,13.0171528686302
540,9.39687046968857,118,16.0703603072012,9.89801198321913
1050,6.70120018397147,88,26.4688714037803,44.7523919670074
2737,2.2789517726113,60,10.2509327499302,20.9612147519697
615,9.53884652174501,149,23.0954491589627,4.56428890726011
2755,8.21182373043446,121,27.3210592910056,24.095634101621
1752,7.28368166482832,23,20.2809340069803,30.0996382650582
1865,0.768786820010485,155,5.10960167848597,6.22064278209715
1429,8.13110374268564,54,3.9947628018604,15.2114505121424
1921,2.9800689989032,2,24.7288393804633,19.5459585174819
1290,6.46816165111093,139,9.0697110594449,6.61846671655386
46,6.79958622566305,45,22.5330655543816,12.7816766757333
1510,3.00404569753851,98,17.5037593914215,23.2116427434102
535,1.00767415112286,28,29.9726146738543,11.7855542792999
940,5.03282832994804,139,10.7539480235998,13.0889867582175
2554,1.17100996919744,146,21.7910383698742,35.0531520695863
1466,4.04344209096895,175,22.708474806941,10.6814422811579
979,2.27514284623583,185,0.060551363614868,14.6130839614236
1533,7.54833282221655,31,26.0421352106473,19.9079545668517
2927,0.0461927562751141,164,15.7476759646298,36.0194572191106
565,7.52957831240746,177,10.0638721825598,47.4525024832859
697,5.19445992795393,120,14.5291634313231,16.317303951673
883,7.09019108034674,121,11.4352931785704,4.61419841079187
61,8.44618020014745,150,18.8665378857467,2.55747801411766
589,3.47732363274978,167,9.68870466188023,35.63870080936
2788,7.57629102900223,171,22.386967182422,42.9327054806689
1484,7.2407029823108,3,14.149167523336,18.7735256928967
2427,2.45919491632527,197,1.06471006016106,13.3314803185086
1518,1.82912176012593,44,24.5393653667808,42.9840159714619
1271,6.29704064550349,111,7.6385615060162,36.3885241126206
2085,7.6808863681556,87,15.1609693416624,4.50063776409394
2541,2.06003895534147,34,5.28175040929372,2.87828770552872
309,5.13314771062298,161,12.0807480647075,45.8118409276359
327,9.82003029761331,181,0.452497759739476,25.001698219002
494,7.75083626898526,37,4.93394776199309,48.9630446759953
2569,2.36317341448375,103,21.8733317694138,41.137262990499
569,7.71163172104607,136,9.24411820317966,8.95206604515573
2830,2.19865759266868,61,11.3753223167581,11.2884023267085
269,0.361862357830067,90,2.25792720131901,37.0701945932226
2200,9.19580120564354,45,28.5863086744375,27.9278603419836
920,7.66298744423485,39,10.7156466959031,41.3983565303767
1356,7.11813582406045,41,22.3055318589847,2.5404623474578
2560,0.164542702826146,121,15.1632927600422,16.253951869532
1595,4.83898034311565,91,17.5625009039297,46.0877480128342
1585,1.60522786833443,182,20.6501272217408,17.1906353403096
747,3.02396409780511,119,29.1789683258065,39.3176364352841
2504,0.408325883617857,81,24.949165140226,48.1114342389901
1610,9.87343813522995,22,18.0225309097144,40.5445050844349
2385,8.9466816783517,47,17.6205068215111,11.2401943864329
2472,8.01395207303815,180,5.46323111494802,48.3746303240137
1937,3.52759303538653,59,4.6188985557016,34.645275160515
1195,3.54632063866731,131,21.5402736427047,3.53265257528184
382,4.82176963604141,182,6.03768117251003,13.470315210155
1386,5.34364890272914,55,10.892604606555,48.669455303
2893,1.22784120844028,125,11.071922520366,22.5762974344724
2038,3.33331029583686,84,17.6577506644829,40.3727578636743
2749,0.261822780422335,194,3.77812490523757,45.0675464881965
1362,7.10128619488016,9,22.1745437354998,5.6184985182266
1828,9.55779954346635,8,1.46723384994148,21.6008425424234
2981,1.16148323276821,176,28.2067689391094,0.507577765527117
2853,7.71266473212083,0,9.51900588599325,24.0121520030514
720,5.87438178835588,75,3.65195949111922,7.95338971602637
2779,7.18189426096604,48,15.001695511852,17.1153982533249
1893,7.35752176135606,188,26.4829278750794,47.5358520311884
2185,3.53372892743214,87,18.311760716392,14.8986785768434
413,4.96810618596199,69,2.39467315210846,6.24292819457593
511,9.62291594856976,85,12.0210233247503,36.565823143217
1123,5.43004487402134,125,5.42401166403378,7.78811622600156
104,2.65561102243779,107,19.3550344388978,41.8102026496063
1976,9.87533198699409,131,2.97173120259932,30.8520139046216
2674,4.80186489686289,103,27.441825370831,20.2832528277751
2479,5.60160754334755,80,14.2557592222932,8.44642025122927
353,3.99440348065592,67,10.3855230854265,35.5534067001698
1136,2.93124712331672,133,13.7007612844992,41.2881428764512
648,4.23354632935229,151,13.4542737679855,23.3496114292158
2412,8.34551288113698,165,22.7957911693636,16.8860264630243
350,7.07606424841327,18,24.4820910195884,5.26240216776404
321,8.32231325539011,4,26.8081344809543,15.6324082133829
2100,3.75062256284895,23,27.6915529971434,31.080615653381
554,1.43056172977728,94,16.1478678499152,4.09921228585135
771,7.41723105073771,30,28.0457029151409,22.371233851527
2363,4.62172270095509,139,17.6578269619719,26.4796850567588
956,6.97726292685656,147,11.736689320467,32.8603076556523
908,6.61738957178922,178,12.2910939732863,17.6111199829914
988,6.79403850635366,54,16.0438352068693,44.8225712020021
2439,5.84583016318829,100,16.1143980620956,21.9799071804967
1016,7.91330682497617,140,23.8157190373425,27.6289080878921
472,0.365650369013297,77,27.6811370258456,4.31303053182093
2958,3.89819965517152,157,2.9589550613439,14.3790220058502
1207,1.42436733033705,41,4.39239121877813,33.0541046935135
374,7.13676934024386,1,15.5620013379376,22.8599090537475
2348,6.1457641774309,45,3.19433309800139,5.43312346491846
676,0.812535094464366,36,2.29783095680901,15.5611054633698
1439,0.434989979555226,174,12.9960128131413,2.23816074055927
1581,1.13709188115424,132,29.0126493902685,46.7671552821914
2462,9.29428559955801,38,16.4684610236093,15.5796254215904
2333,8.39413397935414,98,8.70557531419038,5.60253180220961
747,1.25301520532274,99,18.4851024830258,22.564466994121
1698,0.626001826874055,121,9.33555744027466,36.7687470257978
2674,8.73889137425363,146,7.90122048595412,21.3132613574456
1463,4.43313675177156,146,25.4970174404654,33.9914936592997
853,2.21718289501443,46,25.905728061748,11.5818883935822
1769,1.64730563408593,100,14.8509290222814,12.2634592887287
333,3.53845391896943,67,3.08754698729159,28.5898695590934
1778,3.27891573235089,66,13.9743504355872,44.2873087422707
2679,7.27177466449913,178,20.9214957127967,9.38282040053257
2299,8.18968114685299,74,2.13069211159721,4.50329161425414
2459,5.56617715599834,137,5.08102515775673,15.1345095183691
2273,7.54803413290397,20,26.5940498236868,8.69460908810748
2242,0.0561584331047293,119,25.7002230209951,6.82335688423389
1530,1.44023830882641,138,13.1772318014225,28.7605121225304
1226,4.91064253766994,20,22.1181612503285,2.48420892223987
1135,1.04593796488407,94,20.6603606377846,44.9389919365988
2975,1.80798808018409,111,9.88731551943111,18.4942501215504
961,4.80968710659506,171,26.1763825910311,36.3141583246745
883,6.82441811350479,196,25.6755044543716,34.7296174647019
1376,0.892690699193202,157,14.5680515044333,37.9896404276392
2235,6.94924184278641,192,24.1627408897879,28.2702914462431
1508,6.35473571003409,145,29.4202990961354,49.6619600293046
2413,0.793966583592427,172,26.110900001983,28.3630912064786
115,6.58968384693726,193,19.1454972745629,4.77413430975298
1209,3.15930423806972,176,15.5343300546032,21.712455057608
2410,4.42651425167632,171,5.52990474448409,25.9964181000507
373,0.429299568910859,89,8.65634653938393,46.6019868077548
1834,9.17722597871006,64,10.905543864629,40.795313260836
1913,3.254419031865,183,22.1581319192484,32.2378092558642
2613,8.88141680222945,157,0.324753519705473,22.0366413064112
1077,9.20507208280007,199,15.6862852598044,42.6381999384126
732,4.29894577557241,121,2.31464772450625,40.6968056055381
430,4.21554528749791,195,15.1703606008416,49.8658689166132
2768,8.73613932462017,136,4.51935834815401,12.0972943086976
2057,7.49035747121655,88,21.6197083207106,29.0389709196169
2623,2.97916880340389,72,27.347288580709,30.2853222698038
2679,3.0110055951059,100,7.47959582637407,9.38721902140433
1997,4.2750120814382,60,3.19126117943174,13.1589937615909
2531,8.26585234480839,170,22.6514449762913,10.958325221939
1235,1.74189740879704,76,19.6822420040777,33.9800730022472
145,4.08562538130873,132,15.4399690891402,2.10696044888473
1171,5.27362845405969,7,20.0551085395285,35.6162594862756
1642,1.99524674464373,73,26.5681533074744,36.8861740451963
449,4.3008215032026,197,23.7132125571019,37.6783594105011
723,0.590528225280799,15,14.5740695173683,48.4852093113109
474,4.49951856533625,200,16.4708230322322,21.9959751532521
566,1.27153517850846,14,9.72592402242549,1.47568073326603
1969,9.54059314499148,104,1.34163276447257,10.002853315397
2843,4.08636442167851,145,7.54358554625702,13.1867118887557
816,7.4605061437212,199,27.0774314433408,1.76978951500301
968,8.49354669842148,20,3.63124804189727,43.8744547725561
1018,5.87024704293686,128,9.02564893120182,32.6660056542817
1108,8.76246709629397,34,20.1410129725632,35.5539847708641
1070,6.83441573103326,93,24.514633122631,20.6619086620285
2631,9.64668511115583,154,0.404711616874802,6.31661142557671
2973,1.29058403581003,86,17.1314848246049,9.13460415099621
2664,4.29723934487361,43,18.6376457403748,35.4715472576258
494,7.59825485438982,136,10.6037318950683,32.1255073538328
270,3.75662519130935,103,19.4844979123883,12.6877472820558
2562,5.46377915404976,7,5.27773436336617,40.3741878656976
425,2.04796928102231,164,25.9135250331871,49.8373506567935
368,3.4377937794104,148,14.6081932620353,5.87420548260008
2221,3.86036497862568,150,11.3694005040694,22.6839250167402
1203,4.47412856767244,80,9.5099117564826,14.0331207281784
874,7.4491553834196,76,16.8305683984698,48.6273186181952
271,2.24522782486843,137,5.47075905387435,32.5546824213283
472,8.63151970766082,14,9.13024537168404,7.80076106737169
1266,3.67402155758052,123,18.2129660193667,13.9331138363036
1326,1.37691688733783,40,20.1794536891038,22.6440282425267
2078,2.0282182109306,129,13.3991971253448,34.3148770563474
1143,5.3589598150742,86,23.5282276852858,13.082532153701
1047,5.04023508399225,180,15.8723830059448,39.2286087136305
2325,3.4942294471672,3,10.0190319127456,42.6646312447793
2102,8.55016711051264,73,21.0217992009564,25.5118238756533
1077,0.440544259857635,138,0.142044045838381,43.770528394965
1950,2.69892215264785,72,11.9049957413116,4.78663271761268
1899,5.75862203215306,139,24.2271945018532,31.9573582599935
1325,1.86153820949207,159,5.29257446645335,42.7549299314894
19,1.53419685605518,76,8.24897357253154,39.3295502436543
1513,6.08499135413908,146,29.1684514264835,25.9258002281223
1730,0.423198866624389,78,28.2517985090113,18.7894624020425
2118,1.55953562129877,36,8.37859743417611,20.5879433514775
290,8.86106630072857,182,19.0141017324891,5.1905956041939
791,9.61729797921547,90,19.388741917616,23.0243175827054
216,6.28778882822939,146,22.7386112869612,36.1081625566885
2290,0.865736647772211,101,28.690548386481,15.5725094040694
629,0.613947821486572,138,2.6615416262732,48.8132137106292
493,4.37627763022828,172,10.2717100239652,48.2805647576966
2408,6.67652915601333,32,16.2130255538961,27.9301507845395
2125,5.52047800073156,80,11.1452035648264,15.1016628502536
2666,9.32394076458092,156,2.95523050652865,40.7830157019778
1216,9.04136677063703,192,23.3134593393805,49.7067570646565
2187,4.81904020421438,1,7.33965407628326,40.478622290067
998,4.91137218922088,90,7.59099273501977,4.77359338994384
2446,8.9925741915631,82,3.18761477426483,17.435274706912
1984,0.708701579822429,33,2.64406381516479,2.42918432115796
2591,0.401048504133963,117,1.69877747760197,15.3289630253058
349,1.0115958548596,1,21.8549051938655,30.2494043297031
2455,4.64094767087245,23,14.7939947608325,5.18405638426909
194,0.70662404536461,11,23.9504753791352,8.36165210192709
932,3.00549215679719,114,21.8989873043012,11.5266047859364
838,3.19545397766122,129,2.60784855069755,38.9981647031687
1052,7.37798544150003,20,21.8124169615167,20.8002375672234
644,0.804352940202461,81,2.89938558427596,26.813238144493
834,9.35881494136089,33,5.50713505413117,1.17657433505604
71,5.94815223752677,126,24.6412414901669,43.2616825567402
933,9.91432197695718,89,21.4233713827497,17.3751763948403
2890,5.61576676003936,52,28.3680745469253,25.2208070734805
1824,8.71873070765268,182,5.65475700157963,32.1704248212468
2438,1.72189508896585,142,11.8257377828133,44.0292055996913
2855,9.8405260575708,60,18.4534134925662,5.24485449507994
538,8.44663631578608,151,15.1194254360782,45.5186793082663
2641,1.08535873658635,88,5.46418763559186,27.0031283443463
2583,6.54555586455846,49,4.65000492115951,1.56393779793445
1534,4.97269984573232,172,1.99819802006413,0.72015171836689
2914,6.34083404169252,168,4.63331050825888,28.7109221501658
2856,9.60700806793172,2,13.6904426652566,4.47514069040957
1357,4.82414060432766,145,0.614948860879311,43.4621127400237
414,2.60671178307837,12,24.2854176183041,2.6665940914429
499,2.37996162658279,73,29.1271006085364,44.287230130879
287,5.40792399885876,163,13.5095730359784,3.72622277455823
1976,4.25193688609151,200,9.43748812945297,20.0811021258084
1768,7.88498285178134,111,4.0733793669637,49.4254936681962
894,9.4431171956597,185,11.9742703411909,9.81822999102434
1718,2.3308376943857,67,20.3315820448038,31.5414689156233
1362,0.100015729290123,127,14.3712940536831,42.7596868930704
158,8.59920965172701,63,10.4480940745093,38.5035802580992
2434,8.09977100731087,46,4.09479933472089,32.9285451818237
316,0.232774320793642,162,24.3477580277508,28.9738299278598
596,1.95902857302213,121,12.5450520643653,46.8964719612306
1284,0.194284741692125,59,25.1432758920697,20.9421914715762
2063,9.0309238434242,19,20.1774349104798,19.8377065328958
2094,0.0563186011303651,69,23.9282466490132,41.3974588227662
1450,5.72459529324324,156,20.8395944863072,12.2809503171285
653,3.75262983306555,176,16.5871270896631,18.2788764969392
679,3.47942184967529,25,6.25469256290454,29.3070093031815
2391,5.83255392025367,143,3.93335030134594,6.10309557518605
2949,3.43509304796137,89,3.51669496337467,1.49359196268686
2073,0.77963639630278,18,2.80923254329693,11.8039758206241
2076,4.09602988886728,188,6.25582583171046,13.7547906625619
1263,2.53630203044805,103,6.82915055478618,4.01855923023418
313,6.73300983606408,155,18.004807111453,24.8183934013269
1107,1.73691052122548,128,23.4871990113856,29.0562434447128
2270,8.91451195518393,106,12.2128450275334,24.0401613965033
1104,2.85354464586212,48,8.94344426242768,40.7471846004437
1612,8.65780589078957,6,15.5140772657566,48.357287478038
1143,6.14586396298545,4,7.58195909773808,31.6913666021396
691,3.75891730347576,116,17.13269781012,35.6572617791531
488,8.42381114988854,25,3.6043429874551,18.1318436385641
2762,9.02038352821655,134,26.2133899711088,9.25788878968166
288,0.365668059104307,176,14.5583954053961,6.39666565462915
1474,8.77280334928632,75,22.3321964111976,2.93111912194045
898,1.29187836551036,178,29.7289303582716,46.1920614935966
2829,4.33247595061096,171,4.99285674730675,40.083241596705
2102,4.26706002203,95,7.76340819750542,34.315411279646
2555,8.31008826411383,96,28.8040907621327,21.2418648949829
2353,0.18581276649368,197,12.3692007678931,32.3815228785576
2912,8.96882879438954,160,10.4367199219235,8.95546449100186
2700,4.81288646695692,39,24.3261210380649,15.0144598809911
2172,7.68721324077911,82,27.8072399210957,10.1881276416412
